"ID";"Year";"LocationAbbr";"LocationDesc";"Class";"Topic";"Indicator";"Response";"DataSource";"Data_Value_Unit";"Data_Value_Type";"Data_Value";"Data_Value_Footnote_Symbol";"Data_Value_Footnote";"Low_Confidence_Limit";"High_Confidence_Limit";"Sample_Size";"Stratification";"StratificationType";"IndicatorId";"LocationOrder";"ParentStateDisplayOrder";"FootnoteType";"FootNoteSymbol";"FootnoteText";"URL";"DatasourceAbbr";"Agency"
"185231";"2016";"41060";"St. Cloud, MN Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"*";"*";"Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.";"";"";"8";"Overall";"Overall";"CHCKIDNY";"865";"26";"";"";"";"";"";""
"2797088";"2016";"MS";"Mississippi";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"4.0";"";"";"3.3";"4.7";"243";"Overall";"Overall";"CHCKIDNY";"27";"27";"";"";"";"";"";""
"179329";"2016";"27140";"Jackson, MS Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.0";"";"";"1.3";"4.7";"16";"Overall";"Overall";"CHCKIDNY";"519";"27";"";"";"";"";"";""
"2800850";"2016";"MO";"Missouri";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.6";"";"";"3.0";"4.3";"311";"Overall";"Overall";"CHCKIDNY";"28";"28";"";"";"";"";"";""
"184826";"2016";"41180";"St. Louis, MO-IL Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.9";"";"";"2.7";"5.0";"101";"Overall";"Overall";"CHCKIDNY";"868";"28";"";"";"";"";"";""
"2805105";"2016";"MT";"Montana";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.5";"";"";"2.0";"3.1";"201";"Overall";"Overall";"CHCKIDNY";"29";"29";"";"";"";"";"";""
"173240";"2016";"13740";"Billings, MT Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.2";"";"";"1.0";"3.4";"14";"Overall";"Overall";"CHCKIDNY";"193";"29";"";"";"";"";"";""
"2808612";"2016";"NE";"Nebraska";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.8";"";"";"2.4";"3.2";"513";"Overall";"Overall";"CHCKIDNY";"30";"30";"";"";"";"";"";""
"177596";"2016";"24260";"Grand Island, NE Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.4";"";"";"1.7";"5.1";"31";"Overall";"Overall";"CHCKIDNY";"445";"30";"";"";"";"";"";""
"179234";"2016";"30700";"Lincoln, NE Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.8";"";"";"1.8";"3.9";"43";"Overall";"Overall";"CHCKIDNY";"602";"30";"";"";"";"";"";""
"181962";"2016";"35740";"Norfolk, NE Micropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.2";"";"";"1.0";"3.4";"18";"Overall";"Overall";"CHCKIDNY";"732";"30";"";"";"";"";"";""
"181613";"2016";"35820";"North Platte, NE Micropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.0";"";"";"1.6";"4.3";"20";"Overall";"Overall";"CHCKIDNY";"733";"30";"";"";"";"";"";""
"186397";"2016";"42420";"Scottsbluff, NE Micropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"*";"*";"Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.";"";"";"13";"Overall";"Overall";"CHCKIDNY";"898";"30";"";"";"";"";"";""
"2813619";"2016";"NV";"Nevada";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.3";"";"";"2.6";"4.1";"165";"Overall";"Overall";"CHCKIDNY";"31";"31";"";"";"";"";"";""
"183666";"2016";"39900";"Reno, NV Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.5";"";"";"1.5";"3.4";"39";"Overall";"Overall";"CHCKIDNY";"836";"31";"";"";"";"";"";""
"2817472";"2016";"NH";"New Hampshire";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.5";"";"";"2.1";"3.0";"225";"Overall";"Overall";"CHCKIDNY";"32";"32";"";"";"";"";"";""
"172834";"2016";"13620";"Berlin, NH-VT Micropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"*";"*";"Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.";"";"";"27";"Overall";"Overall";"CHCKIDNY";"188";"32";"";"";"";"";"";""
"175332";"2016";"17200";"Claremont-Lebanon, NH-VT Micropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"1.6";"";"";"1.0";"2.3";"46";"Overall";"Overall";"CHCKIDNY";"274";"32";"";"";"";"";"";""
"184715";"2016";"40484";"Rockingham County-Strafford County, NH Metropolitan Division";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.4";"";"";"1.5";"3.4";"49";"Overall";"Overall";"CHCKIDNY";"851";"32";"";"";"";"";"";""
"2821611";"2016";"NJ";"New Jersey";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.6";"";"";"2.0";"3.2";"263";"Overall";"Overall";"CHCKIDNY";"33";"33";"";"";"";"";"";""
"173608";"2016";"15804";"Camden, NJ Metropolitan Division";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.9";"";"";"1.4";"4.4";"40";"Overall";"Overall";"CHCKIDNY";"243";"33";"";"";"";"";"";""
"180800";"2016";"35084";"Newark, NJ-PA Metropolitan Division";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.8";"";"";"1.7";"3.8";"83";"Overall";"Overall";"CHCKIDNY";"715";"33";"";"";"";"";"";""
"188527";"2016";"48864";"Wilmington, DE-MD-NJ Metropolitan Division";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.8";"";"";"2.1";"3.5";"90";"Overall";"Overall";"CHCKIDNY";"1054";"33";"";"";"";"";"";""
"2826390";"2016";"NM";"New Mexico";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.0";"";"";"2.4";"3.5";"236";"Overall";"Overall";"CHCKIDNY";"34";"34";"";"";"";"";"";""
"170883";"2016";"10740";"Albuquerque, NM Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.9";"";"";"1.9";"3.9";"48";"Overall";"Overall";"CHCKIDNY";"117";"34";"";"";"";"";"";""
"2829771";"2016";"NY";"New York";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.4";"";"";"2.1";"2.7";"1141";"Overall";"Overall";"CHCKIDNY";"35";"35";"";"";"";"";"";""
"171215";"2016";"10580";"Albany-Schenectady-Troy, NY Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.8";"";"";"1.9";"3.7";"95";"Overall";"Overall";"CHCKIDNY";"113";"35";"";"";"";"";"";""
"172897";"2016";"13780";"Binghamton, NY Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.8";"";"";"1.5";"4.1";"34";"Overall";"Overall";"CHCKIDNY";"194";"35";"";"";"";"";"";""
"173141";"2016";"15380";"Buffalo-Cheektowaga-Niagara Falls, NY Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.5";"";"";"2.1";"4.9";"44";"Overall";"Overall";"CHCKIDNY";"230";"35";"";"";"";"";"";""
"176843";"2016";"20524";"Dutchess County-Putnam County, NY Metropolitan Division";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"*";"*";"Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.";"";"";"24";"Overall";"Overall";"CHCKIDNY";"358";"35";"";"";"";"";"";""
"176733";"2016";"24020";"Glens Falls, NY Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.7";"";"";"2.2";"5.3";"49";"Overall";"Overall";"CHCKIDNY";"440";"35";"";"";"";"";"";""
"180678";"2016";"35004";"Nassau County-Suffolk County, NY Metropolitan Division";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.1";"";"";"1.2";"3.0";"28";"Overall";"Overall";"CHCKIDNY";"712";"35";"";"";"";"";"";""
"181268";"2016";"35614";"New York-Jersey City-White Plains, NY-NJ Metropolitan Division";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.3";"";"";"1.9";"2.7";"231";"Overall";"Overall";"CHCKIDNY";"727";"35";"";"";"";"";"";""
"184335";"2016";"40380";"Rochester, NY Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.3";"";"";"1.5";"3.2";"91";"Overall";"Overall";"CHCKIDNY";"848";"35";"";"";"";"";"";""
"186854";"2016";"45060";"Syracuse, NY Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.3";"";"";"2.2";"4.4";"71";"Overall";"Overall";"CHCKIDNY";"966";"35";"";"";"";"";"";""
"187613";"2016";"46540";"Utica-Rome, NY Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.1";"";"";"1.2";"3.0";"33";"Overall";"Overall";"CHCKIDNY";"1001";"35";"";"";"";"";"";""
"2834103";"2016";"NC";"North Carolina";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.3";"";"";"2.7";"3.8";"240";"Overall";"Overall";"CHCKIDNY";"36";"36";"";"";"";"";"";""
"174098";"2016";"16740";"Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.2";"";"";"1.4";"3.0";"59";"Overall";"Overall";"CHCKIDNY";"265";"36";"";"";"";"";"";""
"184040";"2016";"39580";"Raleigh, NC Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"*";"*";"Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.";"";"";"15";"Overall";"Overall";"CHCKIDNY";"829";"36";"";"";"";"";"";""
"2838447";"2016";"ND";"North Dakota";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.5";"";"";"2.1";"2.9";"195";"Overall";"Overall";"CHCKIDNY";"37";"37";"";"";"";"";"";""
"172693";"2016";"13900";"Bismarck, ND Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.0";"";"";"1.9";"4.1";"41";"Overall";"Overall";"CHCKIDNY";"196";"37";"";"";"";"";"";""
"177091";"2016";"22020";"Fargo, ND-MN Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.0";"";"";"1.1";"2.9";"39";"Overall";"Overall";"CHCKIDNY";"394";"37";"";"";"";"";"";""
"177738";"2016";"24220";"Grand Forks, ND-MN Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.3";"";"";"1.8";"4.9";"28";"Overall";"Overall";"CHCKIDNY";"444";"37";"";"";"";"";"";""
"180958";"2016";"33500";"Minot, ND Micropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.3";"";"";"1.0";"3.5";"20";"Overall";"Overall";"CHCKIDNY";"675";"37";"";"";"";"";"";""
"2843066";"2016";"OH";"Ohio";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.9";"";"";"2.6";"3.3";"515";"Overall";"Overall";"CHCKIDNY";"38";"38";"";"";"";"";"";""
"175210";"2016";"17140";"Cincinnati, OH-KY-IN Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.0";"";"";"2.1";"4.0";"66";"Overall";"Overall";"CHCKIDNY";"273";"38";"";"";"";"";"";""
"174612";"2016";"17460";"Cleveland-Elyria, OH Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"4.2";"";"";"2.8";"5.5";"54";"Overall";"Overall";"CHCKIDNY";"281";"38";"";"";"";"";"";""
"174855";"2016";"18140";"Columbus, OH Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"1.7";"";"";"1.1";"2.2";"52";"Overall";"Overall";"CHCKIDNY";"298";"38";"";"";"";"";"";""
"175632";"2016";"19380";"Dayton, OH Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.1";"";"";"1.6";"4.6";"27";"Overall";"Overall";"CHCKIDNY";"328";"38";"";"";"";"";"";""
"187308";"2016";"45780";"Toledo, OH Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.7";"";"";"2.0";"5.5";"32";"Overall";"Overall";"CHCKIDNY";"983";"38";"";"";"";"";"";""
"2846583";"2016";"OK";"Oklahoma";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.3";"";"";"2.8";"3.8";"317";"Overall";"Overall";"CHCKIDNY";"39";"39";"";"";"";"";"";""
"182483";"2016";"36420";"Oklahoma City, OK Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.7";"";"";"2.0";"3.4";"82";"Overall";"Overall";"CHCKIDNY";"748";"39";"";"";"";"";"";""
"187900";"2016";"46140";"Tulsa, OK Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.8";"";"";"2.6";"4.9";"82";"Overall";"Overall";"CHCKIDNY";"992";"39";"";"";"";"";"";""
"2851340";"2016";"OR";"Oregon";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.2";"";"";"2.6";"3.7";"200";"Overall";"Overall";"CHCKIDNY";"40";"40";"";"";"";"";"";""
"182847";"2016";"38900";"Portland-Vancouver-Hillsboro, OR-WA Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.1";"";"";"2.4";"3.8";"123";"Overall";"Overall";"CHCKIDNY";"814";"40";"";"";"";"";"";""
"185300";"2016";"41420";"Salem, OR Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.5";"";"";"1.2";"3.8";"19";"Overall";"Overall";"CHCKIDNY";"871";"40";"";"";"";"";"";""
"2855076";"2016";"PA";"Pennsylvania";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.4";"";"";"2.0";"2.9";"192";"Overall";"Overall";"CHCKIDNY";"41";"41";"";"";"";"";"";""
"171753";"2016";"10900";"Allentown-Bethlehem-Easton, PA-NJ Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"*";"*";"Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.";"";"";"16";"Overall";"Overall";"CHCKIDNY";"121";"41";"";"";"";"";"";""
"181304";"2016";"33874";"Montgomery County-Bucks County-Chester County, PA Metropolitan Division";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"*";"*";"Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.";"";"";"10";"Overall";"Overall";"CHCKIDNY";"684";"41";"";"";"";"";"";""
"182625";"2016";"37964";"Philadelphia, PA Metropolitan Division";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.2";"";"";"1.8";"4.6";"31";"Overall";"Overall";"CHCKIDNY";"790";"41";"";"";"";"";"";""
"182689";"2016";"38300";"Pittsburgh, PA Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.6";"";"";"1.7";"3.5";"41";"Overall";"Overall";"CHCKIDNY";"798";"41";"";"";"";"";"";""
"2859457";"2016";"RI";"Rhode Island";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.3";"";"";"1.8";"2.7";"172";"Overall";"Overall";"CHCKIDNY";"42";"42";"";"";"";"";"";""
"183533";"2016";"39300";"Providence-Warwick, RI-MA Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.5";"";"";"1.9";"3.1";"199";"Overall";"Overall";"CHCKIDNY";"822";"42";"";"";"";"";"";""
"2863900";"2016";"SC";"South Carolina";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.0";"";"";"2.6";"3.4";"462";"Overall";"Overall";"CHCKIDNY";"43";"43";"";"";"";"";"";""
"173710";"2016";"16700";"Charleston-North Charleston, SC Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.5";"";"";"1.4";"3.5";"55";"Overall";"Overall";"CHCKIDNY";"264";"43";"";"";"";"";"";""
"175088";"2016";"17900";"Columbia, SC Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.3";"";"";"2.2";"4.4";"52";"Overall";"Overall";"CHCKIDNY";"293";"43";"";"";"";"";"";""
"177669";"2016";"24860";"Greenville-Anderson-Mauldin, SC Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.6";"";"";"1.7";"3.5";"49";"Overall";"Overall";"CHCKIDNY";"461";"43";"";"";"";"";"";""
"178208";"2016";"25940";"Hilton Head Island-Bluffton-Beaufort, SC Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"1.9";"";"";"1.0";"2.9";"18";"Overall";"Overall";"CHCKIDNY";"490";"43";"";"";"";"";"";""
"180595";"2016";"34820";"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"5.1";"";"";"2.3";"7.8";"41";"Overall";"Overall";"CHCKIDNY";"707";"43";"";"";"";"";"";""
"186753";"2016";"43900";"Spartanburg, SC Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.6";"";"";"1.6";"5.6";"25";"Overall";"Overall";"CHCKIDNY";"936";"43";"";"";"";"";"";""
"2868000";"2016";"SD";"South Dakota";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.4";"";"";"1.7";"3.1";"181";"Overall";"Overall";"CHCKIDNY";"44";"44";"";"";"";"";"";""
"183814";"2016";"39660";"Rapid City, SD Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"*";"*";"Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.";"";"";"24";"Overall";"Overall";"CHCKIDNY";"830";"44";"";"";"";"";"";""
"185869";"2016";"43620";"Sioux Falls, SD Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"1.8";"";"";"0.8";"2.8";"31";"Overall";"Overall";"CHCKIDNY";"930";"44";"";"";"";"";"";""
"2872306";"2016";"TN";"Tennessee";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.1";"";"";"2.6";"3.6";"288";"Overall";"Overall";"CHCKIDNY";"45";"45";"";"";"";"";"";""
"174220";"2016";"16860";"Chattanooga, TN-GA Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.2";"";"";"1.6";"4.8";"25";"Overall";"Overall";"CHCKIDNY";"267";"45";"";"";"";"";"";""
"179427";"2016";"28700";"Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"5.0";"";"";"2.8";"7.2";"34";"Overall";"Overall";"CHCKIDNY";"557";"45";"";"";"";"";"";""
"178731";"2016";"28940";"Knoxville, TN Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"3.1";"";"";"1.9";"4.4";"37";"Overall";"Overall";"CHCKIDNY";"563";"45";"";"";"";"";"";""
"180260";"2016";"32820";"Memphis, TN-MS-AR Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.6";"";"";"1.4";"3.8";"46";"Overall";"Overall";"CHCKIDNY";"658";"45";"";"";"";"";"";""
"181381";"2016";"34980";"Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.4";"";"";"1.4";"3.3";"34";"Overall";"Overall";"CHCKIDNY";"711";"45";"";"";"";"";"";""
"2876117";"2016";"TX";"Texas";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.8";"";"";"2.3";"3.4";"496";"Overall";"Overall";"CHCKIDNY";"46";"46";"";"";"";"";"";""
"171989";"2016";"12420";"Austin-Round Rock, TX Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"2.6";"";"";"1.5";"3.7";"57";"Overall";"Overall";"CHCKIDNY";"159";"46";"";"";"";"";"";""
"175398";"2016";"17780";"College Station-Bryan, TX Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"*";"*";"Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.";"";"";"19";"Overall";"Overall";"CHCKIDNY";"290";"46";"";"";"";"";"";""
"175149";"2016";"18580";"Corpus Christi, TX Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"*";"*";"Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.";"";"";"38";"Overall";"Overall";"CHCKIDNY";"307";"46";"";"";"";"";"";""
"176076";"2016";"19124";"Dallas-Plano-Irving, TX Metropolitan Division";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"*";"*";"Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.";"";"";"53";"Overall";"Overall";"CHCKIDNY";"321";"46";"";"";"";"";"";""
"176965";"2016";"21340";"El Paso, TX Metropolitan Statistical Area";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"*";"*";"Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.";"";"";"16";"Overall";"Overall";"CHCKIDNY";"378";"46";"";"";"";"";"";""
"177285";"2016";"23104";"Fort Worth-Arlington, TX Metropolitan Division";"Chronic Health Indicators";"Kidney";"Ever told you have kidney disease?";"Yes";"BRFSS";"%";"Crude Prevalence";"*";"*";"Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.";"";"";"20";"Overall";"Overall";"CHCKIDNY";"419";"46";"";"";"";"";"";""
